Time 	 TE 	 KE 	 PE 	 X momentum 	 Y momentum 	 Z momentum 	 Temperature
0.00304416	 61779.3	 64518.3	   -2739	-8096.42	-5667.59	 7341.73	 35.8435
0.00304701	 61779.3	 64518.3	   -2739	-8096.42	-5667.59	 7341.73	 35.8435
0.00304912	 61779.3	 64518.3	   -2739	-8096.42	-5667.59	 7341.73	 35.8435
0.00309263	 61779.6	 64517.6	   -2738	-8096.42	-5667.59	 7341.73	 35.8431
0.00309567	 61779.3	 64517.3	   -2738	-8096.42	-5667.59	 7341.73	 35.8429
0.00310478	 61779.3	 64517.3	   -2738	-8096.42	-5667.59	 7341.73	 35.8429
0.00310723	 61778.3	 64516.3	   -2738	-8096.42	-5667.59	 7341.73	 35.8424
0.00311217	 61778.3	 64516.3	   -2738	-8096.42	-5667.59	 7341.73	 35.8424
0.00311636	 61779.3	 64517.3	   -2738	-8096.42	-5667.59	 7341.73	 35.8429
0.00312103	 61779.3	 64517.3	   -2738	-8096.42	-5667.59	 7341.73	 35.8429
0.00312351	 61779.3	 64517.3	   -2738	-8096.42	-5667.59	 7341.73	 35.8429
0.00312551	 61779.3	 64517.3	   -2738	-8096.42	-5667.59	 7341.73	 35.8429
0.00313355	 61778.6	 64515.6	   -2737	-8096.42	-5667.59	 7341.73	  35.842
0.00314323	 61779.3	 64516.3	   -2737	-8096.42	-5667.59	 7341.73	 35.8424
0.00315406	 61779.3	 64516.3	   -2737	-8096.42	-5667.59	 7341.73	 35.8424
0.00316066	 61779.3	 64516.3	   -2737	-8096.42	-5667.59	 7341.73	 35.8424
0.00318939	 61779.3	 64516.3	   -2737	-8096.42	-5667.59	 7341.73	 35.8424
0.0031929	 61779.3	 64516.3	   -2737	-8096.42	-5667.59	 7341.73	 35.8424
0.00319457	 61779.3	 64516.3	   -2737	-8096.42	-5667.59	 7341.73	 35.8424
0.00319946	 61779.3	 64516.3	   -2737	-8096.42	-5667.59	 7341.73	 35.8424
0.0032059	 61779.3	 64516.3	   -2737	-8096.42	-5667.59	 7341.73	 35.8424
0.00321309	 61779.3	 64516.3	   -2737	-8096.42	-5667.59	 7341.73	 35.8424
0.00323673	 61778.6	 64514.6	   -2736	-8096.42	-5667.59	 7341.73	 35.8414
0.00324324	 61778.3	 64514.3	   -2736	-8096.42	-5667.59	 7341.73	 35.8413
0.00324386	 61779.3	 64515.3	   -2736	-8096.42	-5667.59	 7341.73	 35.8418
0.0032642	 61778.3	 64514.3	   -2736	-8096.42	-5667.59	 7341.73	 35.8413
0.00326598	 61778.6	 64513.6	   -2735	-8096.42	-5667.59	 7341.73	 35.8409
0.00326888	 61778.3	 64513.3	   -2735	-8096.42	-5667.59	 7341.73	 35.8407
0.00327569	 61779.3	 64514.3	   -2735	-8096.42	-5667.59	 7341.73	 35.8413
0.00329603	 61779.3	 64514.3	   -2735	-8096.42	-5667.59	 7341.73	 35.8413
0.00330236	 61778.3	 64513.3	   -2735	-8096.42	-5667.59	 7341.73	 35.8407
0.00330327	 61778.6	 64512.6	   -2734	-8096.42	-5667.59	 7341.73	 35.8403
0.00330868	 61779.3	 64513.3	   -2734	-8096.42	-5667.59	 7341.73	 35.8407
0.00331155	 61779.3	 64513.3	   -2734	-8096.42	-5667.59	 7341.73	 35.8407
0.00332245	 61779.3	 64513.3	   -2734	-8096.42	-5667.59	 7341.73	 35.8407
0.00332871	 61778.3	 64512.3	   -2734	-8096.42	-5667.59	 7341.73	 35.8401
0.00335233	 61779.3	 64513.3	   -2734	-8096.42	-5667.59	 7341.73	 35.8407
0.00335894	 61779.3	 64513.3	   -2734	-8096.42	-5667.59	 7341.73	 35.8407
0.00336372	 61779.3	 64513.3	   -2734	-8096.42	-5667.59	 7341.73	 35.8407
0.00336701	 61779.3	 64513.3	   -2734	-8096.42	-5667.59	 7341.73	 35.8407
0.00337077	 61779.3	 64513.3	   -2734	-8096.42	-5667.59	 7341.73	 35.8407
0.00337994	 61779.3	 64513.3	   -2734	-8096.42	-5667.59	 7341.73	 35.8407
0.00338013	 61778.6	 64511.6	   -2733	-8096.42	-5667.59	 7341.73	 35.8398
0.00339325	 61779.3	 64512.3	   -2733	-8096.42	-5667.59	 7341.73	 35.8402
0.00339771	 61779.3	 64512.3	   -2733	-8096.42	-5667.59	 7341.73	 35.8402
0.00341615	 61779.3	 64512.3	   -2733	-8096.42	-5667.59	 7341.73	 35.8402
0.00345204	 61779.3	 64512.3	   -2733	-8096.42	-5667.59	 7341.73	 35.8402
0.00346523	 61779.3	 64512.3	   -2733	-8096.42	-5667.59	 7341.73	 35.8402
0.00346694	 61779.3	 64512.3	   -2733	-8096.42	-5667.59	 7341.73	 35.8402
0.00346962	 61779.3	 64512.3	   -2733	-8096.42	-5667.59	 7341.73	 35.8402
0.00347011	 61779.3	 64512.3	   -2733	-8096.42	-5667.59	 7341.73	 35.8402
0.0034977	 61779.3	 64512.3	   -2733	-8096.42	-5667.59	 7341.73	 35.8402
0.00351022	 61779.3	 64512.3	   -2733	-8096.42	-5667.59	 7341.73	 35.8402
0.00351427	 61778.3	 64511.3	   -2733	-8096.42	-5667.59	 7341.73	 35.8396
0.00352079	 61779.3	 64512.3	   -2733	-8096.42	-5667.59	 7341.73	 35.8402
0.00353917	 61779.3	 64512.3	   -2733	-8096.42	-5667.59	 7341.73	 35.8402
0.00355993	 61779.3	 64512.3	   -2733	-8096.42	-5667.59	 7341.73	 35.8402
0.00357245	 61779.3	 64512.3	   -2733	-8096.42	-5667.59	 7341.73	 35.8402
0.00358291	 61779.3	 64512.3	   -2733	-8096.42	-5667.59	 7341.73	 35.8402
0.00359365	 61779.3	 64512.3	   -2733	-8096.42	-5667.59	 7341.73	 35.8402
0.00361088	 61778.6	 64510.6	   -2732	-8096.42	-5667.59	 7341.73	 35.8392
0.00362072	 61778.3	 64510.3	   -2732	-8096.42	-5667.59	 7341.73	  35.839
0.00364321	 61779.3	 64511.3	   -2732	-8096.42	-5667.59	 7341.73	 35.8396
0.00364788	 61779.3	 64511.3	   -2732	-8096.42	-5667.59	 7341.73	 35.8396
0.00365791	 61779.3	 64511.3	   -2732	-8096.42	-5667.59	 7341.73	 35.8396
0.0036591	 61779.3	 64511.3	   -2732	-8096.42	-5667.59	 7341.73	 35.8396
0.00366576	 61778.3	 64510.3	   -2732	-8096.42	-5667.59	 7341.73	  35.839
0.00366876	 61778.3	 64510.3	   -2732	-8096.42	-5667.59	 7341.73	  35.839
0.00366991	 61779.3	 64511.3	   -2732	-8096.42	-5667.59	 7341.73	 35.8396
0.00367131	 61779.3	 64511.3	   -2732	-8096.42	-5667.59	 7341.73	 35.8396
0.00368295	 61779.3	 64511.3	   -2732	-8096.42	-5667.59	 7341.73	 35.8396
0.00368372	 61779.6	 64510.6	   -2731	-8096.42	-5667.59	 7341.73	 35.8392
0.00370024	 61779.3	 64510.3	   -2731	-8096.42	-5667.59	 7341.73	 35.8391
0.00370112	 61779.3	 64510.3	   -2731	-8096.42	-5667.59	 7341.73	 35.8391
0.00373413	 61779.3	 64510.3	   -2731	-8096.42	-5667.59	 7341.73	 35.8391
0.00373974	 61778.6	 64508.6	   -2730	-8096.42	-5667.59	 7341.73	 35.8381
0.00376431	 61779.3	 64509.3	   -2730	-8096.42	-5667.59	 7341.73	 35.8385
0.00377082	 61779.3	 64509.3	   -2730	-8096.42	-5667.59	 7341.73	 35.8385
0.0037826	 61779.3	 64509.3	   -2730	-8096.42	-5667.59	 7341.73	 35.8385
0.00378384	 61779.3	 64509.3	   -2730	-8096.42	-5667.59	 7341.73	 35.8385
0.00379423	 61777.1	 64507.1	   -2730	-8096.42	-5667.59	 7341.73	 35.8373
0.00380906	 61779.3	 64509.3	   -2730	-8096.42	-5667.59	 7341.73	 35.8385
0.00381432	 61779.3	 64509.3	   -2730	-8096.42	-5667.59	 7341.73	 35.8385
0.00383259	 61779.3	 64509.3	   -2730	-8096.42	-5667.59	 7341.73	 35.8385
0.00383894	 61778.6	 64507.6	   -2729	-8096.42	-5667.59	 7341.73	 35.8375
0.00384162	 61778.3	 64507.3	   -2729	-8096.42	-5667.59	 7341.73	 35.8374
0.00386634	 61779.3	 64508.3	   -2729	-8096.42	-5667.59	 7341.73	 35.8379
0.00386675	 61779.3	 64508.3	   -2729	-8096.42	-5667.59	 7341.73	 35.8379
0.00387016	 61779.3	 64508.3	   -2729	-8096.42	-5667.59	 7341.73	 35.8379
0.00387161	 61779.3	 64508.3	   -2729	-8096.42	-5667.59	 7341.73	 35.8379
0.00388079	 61779.3	 64508.3	   -2729	-8096.42	-5667.59	 7341.73	 35.8379
0.00389167	 61779.3	 64508.3	   -2729	-8096.42	-5667.59	 7341.73	 35.8379
0.00389521	 61779.3	 64508.3	   -2729	-8096.42	-5667.59	 7341.73	 35.8379
0.0039163	 61778.3	 64507.3	   -2729	-8096.42	-5667.59	 7341.73	 35.8374
0.00391811	 61779.3	 64508.3	   -2729	-8096.42	-5667.59	 7341.73	 35.8379
0.00392432	 61778.6	 64506.6	   -2728	-8096.42	-5667.59	 7341.73	  35.837
0.00392955	 61779.3	 64507.3	   -2728	-8096.42	-5667.59	 7341.73	 35.8374
0.00393362	 61779.3	 64507.3	   -2728	-8096.42	-5667.59	 7341.73	 35.8374
0.00393707	 61779.3	 64507.3	   -2728	-8096.42	-5667.59	 7341.73	 35.8374
0.0039398	 61779.3	 64507.3	   -2728	-8096.42	-5667.59	 7341.73	 35.8374
0.0039474	 61778.3	 64506.3	   -2728	-8096.42	-5667.59	 7341.73	 35.8368
0.00394958	 61778.6	 64505.6	   -2727	-8096.42	-5667.59	 7341.73	 35.8364
0.00395865	 61779.3	 64506.3	   -2727	-8096.42	-5667.59	 7341.73	 35.8368
0.00396635	 61778.3	 64505.3	   -2727	-8096.42	-5667.59	 7341.73	 35.8363
0.00400038	 61779.3	 64505.3	   -2726	-8096.42	-5667.59	 7341.73	 35.8363
0.00401005	 61779.3	 64505.3	   -2726	-8096.42	-5667.59	 7341.73	 35.8363
0.00402421	 61779.3	 64505.3	   -2726	-8096.42	-5667.59	 7341.73	 35.8363
0.0040388	 61779.3	 64505.3	   -2726	-8096.42	-5667.59	 7341.73	 35.8363
0.00405972	 61779.3	 64505.3	   -2726	-8096.42	-5667.59	 7341.73	 35.8363
0.0040603	 61779.3	 64505.3	   -2726	-8096.42	-5667.59	 7341.73	 35.8363
0.00406694	 61779.3	 64505.3	   -2726	-8096.42	-5667.59	 7341.73	 35.8363
0.00407662	 61779.3	 64505.3	   -2726	-8096.42	-5667.59	 7341.73	 35.8363
0.00408154	 61779.3	 64505.3	   -2726	-8096.42	-5667.59	 7341.73	 35.8363
